疾病名称,年份,月份,发病人数,死亡人数,治愈人数,病死率,治愈率,数据来源,统计日期,更新时间
肺炎,2024,11,22450,350,15751,1.56,70.16,疾病监测系统,2024-11-01,2025-06-12 22:43:38
肺炎,2024,12,49726,2005,45342,4.03,91.18,疾病监测系统,2024-12-01,2025-06-12 22:43:38
胃炎,2024,1,28173,532,24620,1.89,87.39,疾病监测系统,2024-01-01,2025-06-12 22:43:38
胃炎,2024,2,32696,605,24184,1.85,73.97,疾病监测系统,2024-02-01,2025-06-12 22:43:38
胃炎,2024,3,30788,474,27105,1.54,88.04,疾病监测系统,2024-03-01,2025-06-12 22:43:38
胃炎,2024,4,14877,225,11501,1.51,77.31,疾病监测系统,2024-04-01,2025-06-12 22:43:38
胃炎,2024,5,3070,116,2855,3.78,93.0,疾病监测系统,2024-05-01,2025-06-12 22:43:38
胃炎,2024,6,36291,911,26806,2.51,73.86,疾病监测系统,2024-06-01,2025-06-12 22:43:38
胃炎,2024,7,44918,1229,42515,2.74,94.65,疾病监测系统,2024-07-01,2025-06-12 22:43:38
胃炎,2024,8,23552,974,18742,4.14,79.58,疾病监测系统,2024-08-01,2025-06-12 22:43:38
胃炎,2024,9,34491,870,30017,2.52,87.03,疾病监测系统,2024-09-01,2025-06-12 22:43:38
胃炎,2024,10,12726,214,10534,1.68,82.78,疾病监测系统,2024-10-01,2025-06-12 22:43:38
胃炎,2024,11,21973,307,20324,1.4,92.5,疾病监测系统,2024-11-01,2025-06-12 22:43:38
胃炎,2024,12,10583,244,7521,2.31,71.07,疾病监测系统,2024-12-01,2025-06-12 22:43:38
关节炎,2024,1,16572,114,15493,0.69,93.49,疾病监测系统,2024-01-01,2025-06-12 22:43:38
关节炎,2024,2,40716,448,28819,1.1,70.78,疾病监测系统,2024-02-01,2025-06-12 22:43:38
关节炎,2024,3,13248,192,9656,1.45,72.89,疾病监测系统,2024-03-01,2025-06-12 22:43:38
关节炎,2024,4,23877,613,18589,2.57,77.85,疾病监测系统,2024-04-01,2025-06-12 22:43:38
关节炎,2024,5,32297,761,30079,2.36,93.13,疾病监测系统,2024-05-01,2025-06-12 22:43:38
关节炎,2024,6,46613,597,37797,1.28,81.09,疾病监测系统,2024-06-01,2025-06-12 22:43:38
关节炎,2024,7,39903,28,33855,0.07,84.84,疾病监测系统,2024-07-01,2025-06-12 22:43:38
关节炎,2024,8,11221,488,9996,4.35,89.08,疾病监测系统,2024-08-01,2025-06-12 22:43:38
关节炎,2024,9,4121,179,3100,4.34,75.22,疾病监测系统,2024-09-01,2025-06-12 22:43:38
关节炎,2024,10,2647,25,2068,0.94,78.13,疾病监测系统,2024-10-01,2025-06-12 22:43:38
关节炎,2024,11,38977,420,34426,1.08,88.32,疾病监测系统,2024-11-01,2025-06-12 22:43:38
关节炎,2024,12,45609,1180,32822,2.59,71.96,疾病监测系统,2024-12-01,2025-06-12 22:43:38
骨质疏松,2024,1,44903,344,37078,0.77,82.57,疾病监测系统,2024-01-01,2025-06-12 22:43:38
骨质疏松,2024,2,35778,1117,30481,3.12,85.19,疾病监测系统,2024-02-01,2025-06-12 22:43:38
骨质疏松,2024,3,4991,90,4213,1.8,84.41,疾病监测系统,2024-03-01,2025-06-12 22:43:38
骨质疏松,2024,4,14189,190,12984,1.34,91.51,疾病监测系统,2024-04-01,2025-06-12 22:43:38
骨质疏松,2024,5,13774,481,12281,3.49,89.16,疾病监测系统,2024-05-01,2025-06-12 22:43:38
骨质疏松,2024,6,20856,604,17073,2.9,81.86,疾病监测系统,2024-06-01,2025-06-12 22:43:38
骨质疏松,2024,7,38252,943,30579,2.47,79.94,疾病监测系统,2024-07-01,2025-06-12 22:43:38
骨质疏松,2024,8,44665,1084,35540,2.43,79.57,疾病监测系统,2024-08-01,2025-06-12 22:43:38
骨质疏松,2024,9,31553,966,22797,3.06,72.25,疾病监测系统,2024-09-01,2025-06-12 22:43:38
骨质疏松,2024,10,46866,756,40094,1.61,85.55,疾病监测系统,2024-10-01,2025-06-12 22:43:38
骨质疏松,2024,11,5130,72,4150,1.4,80.9,疾病监测系统,2024-11-01,2025-06-12 22:43:38
骨质疏松,2024,12,18795,494,17128,2.63,91.13,疾病监测系统,2024-12-01,2025-06-12 22:43:38
抑郁症,2024,1,6385,136,5254,2.13,82.29,疾病监测系统,2024-01-01,2025-06-12 22:43:38
抑郁症,2024,2,27900,119,24382,0.43,87.39,疾病监测系统,2024-02-01,2025-06-12 22:43:38
抑郁症,2024,3,32516,420,23572,1.29,72.49,疾病监测系统,2024-03-01,2025-06-12 22:43:38
抑郁症,2024,4,48422,2075,38012,4.29,78.5,疾病监测系统,2024-04-01,2025-06-12 22:43:38
抑郁症,2024,5,35130,426,31035,1.21,88.34,疾病监测系统,2024-05-01,2025-06-12 22:43:38
抑郁症,2024,6,24301,334,18393,1.37,75.69,疾病监测系统,2024-06-01,2025-06-12 22:43:38
抑郁症,2024,7,38447,993,29898,2.58,77.76,疾病监测系统,2024-07-01,2025-06-12 22:43:38
抑郁症,2024,8,43682,300,40606,0.69,92.96,疾病监测系统,2024-08-01,2025-06-12 22:43:38
抑郁症,2024,9,1146,5,938,0.44,81.85,疾病监测系统,2024-09-01,2025-06-12 22:43:38
抑郁症,2024,10,40897,421,33272,1.03,81.36,疾病监测系统,2024-10-01,2025-06-12 22:43:38
抑郁症,2024,11,41513,1357,29743,3.27,71.65,疾病监测系统,2024-11-01,2025-06-12 22:43:38
抑郁症,2024,12,39452,8,37416,0.02,94.84,疾病监测系统,2024-12-01,2025-06-12 22:43:38
焦虑症,2024,1,38698,1175,32346,3.04,83.59,疾病监测系统,2024-01-01,2025-06-12 22:43:38
焦虑症,2024,2,34458,1196,26624,3.47,77.27,疾病监测系统,2024-02-01,2025-06-12 22:43:38
焦虑症,2024,3,37424,1304,30023,3.48,80.22,疾病监测系统,2024-03-01,2025-06-12 22:43:38
焦虑症,2024,4,10180,413,8094,4.06,79.51,疾病监测系统,2024-04-01,2025-06-12 22:43:38
焦虑症,2024,5,42157,193,35423,0.46,84.03,疾病监测系统,2024-05-01,2025-06-12 22:43:38
焦虑症,2024,6,17561,337,12820,1.92,73.0,疾病监测系统,2024-06-01,2025-06-12 22:43:38
焦虑症,2024,7,27822,725,22306,2.61,80.17,疾病监测系统,2024-07-01,2025-06-12 22:43:38
焦虑症,2024,8,6984,306,5053,4.38,72.35,疾病监测系统,2024-08-01,2025-06-12 22:43:38
焦虑症,2024,9,18597,843,16910,4.53,90.93,疾病监测系统,2024-09-01,2025-06-12 22:43:38
焦虑症,2024,10,45136,2033,33381,4.5,73.96,疾病监测系统,2024-10-01,2025-06-12 22:43:38
焦虑症,2024,11,44707,814,36335,1.82,81.27,疾病监测系统,2024-11-01,2025-06-12 22:43:38
焦虑症,2024,12,44013,2013,41263,4.57,93.75,疾病监测系统,2024-12-01,2025-06-12 22:43:38
失眠症,2024,1,9892,168,6927,1.7,70.03,疾病监测系统,2024-01-01,2025-06-12 22:43:38
失眠症,2024,2,49921,770,44499,1.54,89.14,疾病监测系统,2024-02-01,2025-06-12 22:43:38
失眠症,2024,3,42777,379,39542,0.89,92.44,疾病监测系统,2024-03-01,2025-06-12 22:43:38
失眠症,2024,4,8081,7,7446,0.09,92.14,疾病监测系统,2024-04-01,2025-06-12 22:43:38
失眠症,2024,5,1485,39,1069,2.63,71.99,疾病监测系统,2024-05-01,2025-06-12 22:43:38
失眠症,2024,6,45972,1507,40381,3.28,87.84,疾病监测系统,2024-06-01,2025-06-12 22:43:38
失眠症,2024,7,17701,344,14053,1.94,79.39,疾病监测系统,2024-07-01,2025-06-12 22:43:38
失眠症,2024,8,19135,655,17808,3.42,93.07,疾病监测系统,2024-08-01,2025-06-12 22:43:38
失眠症,2024,9,20976,76,16050,0.36,76.52,疾病监测系统,2024-09-01,2025-06-12 22:43:38
失眠症,2024,10,40026,1756,32146,4.39,80.31,疾病监测系统,2024-10-01,2025-06-12 22:43:38
失眠症,2024,11,16919,291,13737,1.72,81.19,疾病监测系统,2024-11-01,2025-06-12 22:43:38
失眠症,2024,12,44233,1149,32993,2.6,74.59,疾病监测系统,2024-12-01,2025-06-12 22:43:38
哮喘,2024,1,47946,613,44625,1.28,93.07,疾病监测系统,2024-01-01,2025-06-12 22:43:38
哮喘,2024,2,35421,361,27008,1.02,76.25,疾病监测系统,2024-02-01,2025-06-12 22:43:38
哮喘,2024,3,5397,175,4145,3.24,76.8,疾病监测系统,2024-03-01,2025-06-12 22:43:38
哮喘,2024,4,31898,300,29361,0.94,92.05,疾病监测系统,2024-04-01,2025-06-12 22:43:38
哮喘,2024,5,1471,14,1155,0.95,78.52,疾病监测系统,2024-05-01,2025-06-12 22:43:38
哮喘,2024,6,13207,64,9334,0.48,70.67,疾病监测系统,2024-06-01,2025-06-12 22:43:38
哮喘,2024,7,38854,1156,36298,2.98,93.42,疾病监测系统,2024-07-01,2025-06-12 22:43:38
哮喘,2024,8,8320,41,7054,0.49,84.78,疾病监测系统,2024-08-01,2025-06-12 22:43:38
哮喘,2024,9,18733,508,13859,2.71,73.98,疾病监测系统,2024-09-01,2025-06-12 22:43:38
哮喘,2024,10,13789,669,10578,4.85,76.71,疾病监测系统,2024-10-01,2025-06-12 22:43:38
哮喘,2024,11,44617,1328,36150,2.98,81.02,疾病监测系统,2024-11-01,2025-06-12 22:43:38
哮喘,2024,12,39198,1611,36325,4.11,92.67,疾病监测系统,2024-12-01,2025-06-12 22:43:38
过敏性鼻炎,2024,1,23850,473,21511,1.98,90.19,疾病监测系统,2024-01-01,2025-06-12 22:43:38
过敏性鼻炎,2024,2,5719,238,4786,4.16,83.69,疾病监测系统,2024-02-01,2025-06-12 22:43:38
过敏性鼻炎,2024,3,29156,781,21269,2.68,72.95,疾病监测系统,2024-03-01,2025-06-12 22:43:38
过敏性鼻炎,2024,4,39470,1163,35849,2.95,90.83,疾病监测系统,2024-04-01,2025-06-12 22:43:38
过敏性鼻炎,2024,5,15438,200,12525,1.3,81.13,疾病监测系统,2024-05-01,2025-06-12 22:43:38
过敏性鼻炎,2024,6,26812,451,19952,1.68,74.41,疾病监测系统,2024-06-01,2025-06-12 22:43:38
过敏性鼻炎,2024,7,5205,146,4524,2.8,86.92,疾病监测系统,2024-07-01,2025-06-12 22:43:38
过敏性鼻炎,2024,8,13375,257,9760,1.92,72.97,疾病监测系统,2024-08-01,2025-06-12 22:43:38
过敏性鼻炎,2024,9,1883,81,1364,4.3,72.44,疾病监测系统,2024-09-01,2025-06-12 22:43:38
过敏性鼻炎,2024,10,16365,380,13558,2.32,82.85,疾病监测系统,2024-10-01,2025-06-12 22:43:38
过敏性鼻炎,2024,11,49872,2179,46955,4.37,94.15,疾病监测系统,2024-11-01,2025-06-12 22:43:38
过敏性鼻炎,2024,12,49563,1791,36147,3.61,72.93,疾病监测系统,2024-12-01,2025-06-12 22:43:38
湿疹,2024,1,33221,1444,26023,4.35,78.33,疾病监测系统,2024-01-01,2025-06-12 22:43:38
湿疹,2024,2,49091,30,35373,0.06,72.06,疾病监测系统,2024-02-01,2025-06-12 22:43:38
湿疹,2024,3,9839,404,7885,4.11,80.14,疾病监测系统,2024-03-01,2025-06-12 22:43:38
湿疹,2024,4,45496,466,40157,1.02,88.26,疾病监测系统,2024-04-01,2025-06-12 22:43:38
湿疹,2024,5,25148,982,22018,3.9,87.55,疾病监测系统,2024-05-01,2025-06-12 22:43:38
湿疹,2024,6,24379,594,23011,2.44,94.39,疾病监测系统,2024-06-01,2025-06-12 22:43:38
湿疹,2024,7,12858,175,11462,1.36,89.14,疾病监测系统,2024-07-01,2025-06-12 22:43:38
湿疹,2024,8,43385,1894,35548,4.37,81.94,疾病监测系统,2024-08-01,2025-06-12 22:43:38
湿疹,2024,9,5495,65,4154,1.18,75.6,疾病监测系统,2024-09-01,2025-06-12 22:43:38
湿疹,2024,10,29381,1204,22933,4.1,78.05,疾病监测系统,2024-10-01,2025-06-12 22:43:38
湿疹,2024,11,39556,1480,34071,3.74,86.13,疾病监测系统,2024-11-01,2025-06-12 22:43:38
湿疹,2024,12,18658,655,13458,3.51,72.13,疾病监测系统,2024-12-01,2025-06-12 22:43:38
白内障,2024,1,18665,597,16520,3.2,88.51,疾病监测系统,2024-01-01,2025-06-12 22:43:38
白内障,2024,2,6744,109,5207,1.62,77.21,疾病监测系统,2024-02-01,2025-06-12 22:43:38
白内障,2024,3,11977,516,9887,4.31,82.55,疾病监测系统,2024-03-01,2025-06-12 22:43:38
白内障,2024,4,22902,825,21547,3.6,94.08,疾病监测系统,2024-04-01,2025-06-12 22:43:38
白内障,2024,5,4683,188,3664,4.01,78.24,疾病监测系统,2024-05-01,2025-06-12 22:43:38
白内障,2024,6,24445,293,21358,1.2,87.37,疾病监测系统,2024-06-01,2025-06-12 22:43:38
白内障,2024,7,46054,222,33895,0.48,73.6,疾病监测系统,2024-07-01,2025-06-12 22:43:38
白内障,2024,8,49060,1380,36060,2.81,73.5,疾病监测系统,2024-08-01,2025-06-12 22:43:38
白内障,2024,9,39957,1401,36394,3.51,91.08,疾病监测系统,2024-09-01,2025-06-12 22:43:38
白内障,2024,10,1747,69,1393,3.95,79.74,疾病监测系统,2024-10-01,2025-06-12 22:43:38
白内障,2024,11,8463,415,6919,4.9,81.76,疾病监测系统,2024-11-01,2025-06-12 22:43:38
白内障,2024,12,48150,1539,40928,3.2,85.0,疾病监测系统,2024-12-01,2025-06-12 22:43:38
青光眼,2024,1,44587,274,39126,0.61,87.75,疾病监测系统,2024-01-01,2025-06-12 22:43:38
青光眼,2024,2,22676,590,21164,2.6,93.33,疾病监测系统,2024-02-01,2025-06-12 22:43:38
青光眼,2024,3,18169,647,15826,3.56,87.1,疾病监测系统,2024-03-01,2025-06-12 22:43:38
青光眼,2024,4,33498,1090,27308,3.25,81.52,疾病监测系统,2024-04-01,2025-06-12 22:43:38
青光眼,2024,5,49362,68,42875,0.14,86.86,疾病监测系统,2024-05-01,2025-06-12 22:43:38
青光眼,2024,6,42450,1852,30440,4.36,71.71,疾病监测系统,2024-06-01,2025-06-12 22:43:38
青光眼,2024,7,45591,1559,34084,3.42,74.76,疾病监测系统,2024-07-01,2025-06-12 22:43:38
青光眼,2024,8,38958,863,28765,2.22,73.84,疾病监测系统,2024-08-01,2025-06-12 22:43:38
青光眼,2024,9,33117,1425,28845,4.3,87.1,疾病监测系统,2024-09-01,2025-06-12 22:43:38
青光眼,2024,10,2731,84,2472,3.08,90.52,疾病监测系统,2024-10-01,2025-06-12 22:43:38
青光眼,2024,11,49465,732,36192,1.48,73.17,疾病监测系统,2024-11-01,2025-06-12 22:43:38
青光眼,2024,12,3087,4,2195,0.13,71.1,疾病监测系统,2024-12-01,2025-06-12 22:43:38
近视,2024,1,44641,2041,40340,4.57,90.37,疾病监测系统,2024-01-01,2025-06-12 22:43:38
近视,2024,2,25517,0,21367,0.0,83.74,疾病监测系统,2024-02-01,2025-06-12 22:43:38
近视,2024,3,49116,2215,46453,4.51,94.58,疾病监测系统,2024-03-01,2025-06-12 22:43:38
近视,2024,4,39702,1126,28424,2.84,71.59,疾病监测系统,2024-04-01,2025-06-12 22:43:38
近视,2024,5,27412,1283,23504,4.68,85.74,疾病监测系统,2024-05-01,2025-06-12 22:43:38
近视,2024,6,24756,834,23081,3.37,93.23,疾病监测系统,2024-06-01,2025-06-12 22:43:38
近视,2024,7,6379,277,5553,4.34,87.05,疾病监测系统,2024-07-01,2025-06-12 22:43:38
近视,2024,8,41072,1800,37922,4.38,92.33,疾病监测系统,2024-08-01,2025-06-12 22:43:38
近视,2024,9,9937,21,9247,0.21,93.06,疾病监测系统,2024-09-01,2025-06-12 22:43:38
近视,2024,10,20205,752,18959,3.72,93.83,疾病监测系统,2024-10-01,2025-06-12 22:43:38
近视,2024,11,14009,195,10612,1.39,75.75,疾病监测系统,2024-11-01,2025-06-12 22:43:38
近视,2024,12,6972,155,5861,2.22,84.06,疾病监测系统,2024-12-01,2025-06-12 22:43:38
中耳炎,2024,1,17156,847,15498,4.94,90.34,疾病监测系统,2024-01-01,2025-06-12 22:43:38
中耳炎,2024,2,37716,18,33891,0.05,89.86,疾病监测系统,2024-02-01,2025-06-12 22:43:38
中耳炎,2024,3,21628,74,15389,0.34,71.15,疾病监测系统,2024-03-01,2025-06-12 22:43:38
中耳炎,2024,4,43750,1551,33131,3.55,75.73,疾病监测系统,2024-04-01,2025-06-12 22:43:38
中耳炎,2024,5,7201,255,5957,3.54,82.72,疾病监测系统,2024-05-01,2025-06-12 22:43:38
中耳炎,2024,6,18575,405,17455,2.18,93.97,疾病监测系统,2024-06-01,2025-06-12 22:43:38
中耳炎,2024,7,32438,737,29683,2.27,91.51,疾病监测系统,2024-07-01,2025-06-12 22:43:38
中耳炎,2024,8,8164,16,7009,0.2,85.85,疾病监测系统,2024-08-01,2025-06-12 22:43:38
中耳炎,2024,9,13504,563,11111,4.17,82.28,疾病监测系统,2024-09-01,2025-06-12 22:43:38
中耳炎,2024,10,42571,1111,37880,2.61,88.98,疾病监测系统,2024-10-01,2025-06-12 22:43:38
中耳炎,2024,11,48930,363,36257,0.74,74.1,疾病监测系统,2024-11-01,2025-06-12 22:43:38
中耳炎,2024,12,3939,48,3005,1.22,76.29,疾病监测系统,2024-12-01,2025-06-12 22:43:38
胆结石,2024,1,25265,704,23413,2.79,92.67,疾病监测系统,2024-01-01,2025-06-12 22:43:38
胆结石,2024,2,48985,1121,41383,2.29,84.48,疾病监测系统,2024-02-01,2025-06-12 22:43:38
胆结石,2024,3,24748,366,18155,1.48,73.36,疾病监测系统,2024-03-01,2025-06-12 22:43:38
胆结石,2024,4,18010,768,14448,4.26,80.22,疾病监测系统,2024-04-01,2025-06-12 22:43:38
胆结石,2024,5,34909,899,29022,2.58,83.14,疾病监测系统,2024-05-01,2025-06-12 22:43:38
胆结石,2024,6,3927,60,3013,1.53,76.73,疾病监测系统,2024-06-01,2025-06-12 22:43:38
胆结石,2024,7,5258,175,4361,3.33,82.94,疾病监测系统,2024-07-01,2025-06-12 22:43:38
胆结石,2024,8,10438,5,7644,0.05,73.23,疾病监测系统,2024-08-01,2025-06-12 22:43:38
胆结石,2024,9,49451,959,39737,1.94,80.36,疾病监测系统,2024-09-01,2025-06-12 22:43:38
胆结石,2024,10,5815,221,5221,3.8,89.79,疾病监测系统,2024-10-01,2025-06-12 22:43:38
胆结石,2024,11,37008,18,26474,0.05,71.54,疾病监测系统,2024-11-01,2025-06-12 22:43:38
胆结石,2024,12,17532,565,12888,3.22,73.51,疾病监测系统,2024-12-01,2025-06-12 22:43:38
肾结石,2024,1,9077,156,6452,1.72,71.08,疾病监测系统,2024-01-01,2025-06-12 22:43:38
肾结石,2024,2,34718,715,26405,2.06,76.06,疾病监测系统,2024-02-01,2025-06-12 22:43:38
肾结石,2024,3,45396,2045,37044,4.5,81.6,疾病监测系统,2024-03-01,2025-06-12 22:43:38
肾结石,2024,4,8158,294,7397,3.6,90.67,疾病监测系统,2024-04-01,2025-06-12 22:43:38
肾结石,2024,5,31855,1333,26832,4.18,84.23,疾病监测系统,2024-05-01,2025-06-12 22:43:38
肾结石,2024,6,39355,1290,27774,3.28,70.57,疾病监测系统,2024-06-01,2025-06-12 22:43:38
肾结石,2024,7,44297,1257,39837,2.84,89.93,疾病监测系统,2024-07-01,2025-06-12 22:43:38
肾结石,2024,8,12881,110,11959,0.85,92.84,疾病监测系统,2024-08-01,2025-06-12 22:43:38
肾结石,2024,9,47971,120,41431,0.25,86.37,疾病监测系统,2024-09-01,2025-06-12 22:43:38
肾结石,2024,10,47932,288,42706,0.6,89.1,疾病监测系统,2024-10-01,2025-06-12 22:43:38
肾结石,2024,11,10980,32,9843,0.29,89.64,疾病监测系统,2024-11-01,2025-06-12 22:43:38
肾结石,2024,12,40631,1663,36783,4.09,90.53,疾病监测系统,2024-12-01,2025-06-12 22:43:38
